dataset,scope,opponent_type,n_sandboxes,n_games,own_coop_played,opp_coop_played,spr,opp_spr,mutual_C,mutual_D,exploited_opp,was_exploited,round1_coop,last5_coop,retaliation_rate,forgiveness_rate,rounds,coop_lo,coop_hi,spr_lo,spr_hi
prereg,model=XiaomiMiMo/MiMo-V2.5-Pro,LLM,13,1716,0.5829157872137564,0.5829157872137564,2.314263770674952,2.314263770674952,0.411773368412834,0.24594179398532134,0.17114241880092226,0.17114241880092226,0.6433566433566433,0.5651612276612277,0.5369870969332877,0.5747564736106766,19.490675990675992,,,,
prereg,model=XiaomiMiMo/MiMo-V2.5-Pro,Pavlov,13,312,0.6020452899849897,0.6948875836416987,2.6932743099046204,2.2290628416210763,0.4746153500617996,0.17768247643511115,0.22027223357989903,0.1274299399231902,0.6314102564102565,0.599465811965812,0.5351855370633369,0.513233627232496,20.474358974358974,,,,
prereg,model=XiaomiMiMo/MiMo-V2.5-Pro,Random,13,312,0.49063372603965344,0.49057059188903585,2.2205776691161705,2.229634598610517,0.23912458545393273,0.2579202675252434,0.2514460064351031,0.2515091405857207,0.6057692307692307,0.44877136752136754,0.5747924257137823,0.5156633573609254,19.932692307692307,,,,
prereg,model=XiaomiMiMo/MiMo-V2.5-Pro,TitForTat,13,624,0.6634524463263408,0.697507380479026,2.5728820046009977,2.4036950470293563,0.5287855012130902,0.1678256744077231,0.16872187926593601,0.1346669451132507,0.6458333333333333,0.6839209401709402,0.4032398457516503,0.5466044189761751,20.43108974358974,,,,
prereg,model=deepseek-ai/DeepSeek-V4-Flash-0731,AlwaysDefect,56,1339,0.2012380972430379,0.0,0.7835208041854672,1.7654703546867023,0.0,0.798761902756962,0.0,0.2012380972430379,0.6540178571428571,0.15607769423558898,0.8621996271064509,,19.56954887218045,,,,
prereg,model=deepseek-ai/DeepSeek-V4-Flash-0731,Grudger,56,1340,0.4583125260771403,0.4184621928913489,1.8119075358811376,2.0253971992189097,0.3473905461849786,0.47061582721648954,0.07107164670637019,0.11092197989216161,0.6540178571428571,0.3837996031746032,0.7992172592917183,0.3179365181894183,19.345386904761906,,,,
prereg,model=deepseek-ai/DeepSeek-V4-Flash-0731,LLM,56,7330,0.43234924899689936,0.43234924899689936,1.7502121802414474,1.7502121802414474,0.3265954482331403,0.4618969502393416,0.10575380076375904,0.10575380076375904,0.638228735550164,0.3991695358213216,0.7863534157021368,0.3603911117817234,17.623810118452976,,,,
prereg,model=deepseek-ai/DeepSeek-V4-Flash-0731,Pavlov,56,1336,0.49507142669228993,0.7119170162756416,2.7545194666107924,1.752330000357751,0.4399183572161616,0.2329299142482301,0.27199865905947995,0.05515306947612828,0.6458333333333334,0.4639880952380952,0.6973823508604102,0.22356833182183664,19.827752976190478,,,,
prereg,model=deepseek-ai/DeepSeek-V4-Flash-0731,Random,56,1338,0.31859602154996586,0.49666868254472457,2.4169397542332782,1.5529648335215243,0.15832892111196165,0.34306421701727113,0.33833976143276295,0.16026710043800424,0.657986111111111,0.26555886243386245,0.8081666030201978,0.25735565761999496,19.240575396825395,,,,
prereg,model=deepseek-ai/DeepSeek-V4-Flash-0731,TitForTat,56,2673,0.5226559164318594,0.5813241811218559,2.253113563527489,1.9872300964289926,0.44007811519335166,0.33609801763963654,0.14124606592850417,0.08257780123850764,0.639627659574468,0.5054070965708979,0.6513380831642607,0.3091345921632739,19.2475378582284,,,,
prereg,condition=absent,AlwaysDefect,2,43,0.287616878542941,0.0,0.7123831214570591,2.150467514171764,0.0,0.7123831214570591,0.0,0.287616878542941,0.4791666666666667,0.20767543859649126,0.7314266320836564,,22.030701754385966,,,,
prereg,condition=absent,Grudger,2,44,0.40958876161144764,0.3579972577898508,1.7125093965320826,1.9704669156400667,0.309890873015873,0.5423048536145745,0.04810638477397779,0.09969788859557463,0.4583333333333333,0.33979166666666666,0.8057571749174084,0.375,21.275,,,,
prereg,condition=absent,LLM,2,216,0.43951962041283776,0.43951962041283776,1.7354596030563774,1.7354596030563774,0.3532098023998229,0.47417056157414744,0.08630981801301485,0.08630981801301485,0.43777056277056275,0.4311147186147186,0.6366749735641579,0.348204000106174,15.807359307359306,,,,
prereg,condition=absent,Pavlov,2,40,0.4321421482647395,0.6582016214923796,2.646319639728932,1.6454865593050176,0.36684469797584657,0.2765009282187274,0.2913569235165331,0.06529745028889299,0.5,0.38749999999999996,0.6647070687249259,0.26025224775224776,23.322916666666664,,,,
prereg,condition=absent,Random,2,42,0.3261470000661961,0.45582824796298554,2.2737144054878646,1.6716044623002135,0.1435904751867707,0.36161522715758904,0.31223777277621484,0.18255652487942542,0.4444444444444445,0.26967592592592593,0.6642775889968584,0.20972601959444065,16.86111111111111,,,,
prereg,condition=absent,TitForTat,2,83,0.6284268334077661,0.6963727185411512,2.6409014493140592,2.3011720236471334,0.5161625914427797,0.1913630394938625,0.1802101270983715,0.11226424196498638,0.4479166666666667,0.6810714285714285,0.4185943049447505,0.5055555555555555,19.998214285714283,,,,
prereg,condition=forbidden,AlwaysDefect,30,720,0.24786684892952718,0.0,0.7512072251445469,1.9882266549773682,0.0,0.7521331510704726,0.0,0.24786684892952718,0.6833333333333333,0.18018518518518523,0.8050076851613022,,20.025,,,,
prereg,condition=forbidden,Grudger,30,720,0.43041851482798105,0.35931606002601435,1.7178308398456155,2.0768153360776713,0.2818389595045347,0.49210438465053924,0.07747710052147966,0.1485795553234464,0.6680555555555556,0.34555555555555556,0.7570316533490319,0.44111628364556077,19.73472222222222,,,,
prereg,condition=forbidden,LLM,30,3958,0.48992560159737447,0.48992560159737447,2.1069001125848907,2.1069001125848907,0.34517697263993447,0.3653257694451854,0.1447486289574401,0.1447486289574401,0.6771406371406372,0.4485778295778296,0.6612573910325902,0.43664878974314747,19.667498057498054,,,,
prereg,condition=forbidden,Pavlov,30,720,0.5425822088556809,0.6977841468920247,2.793258317531239,2.018550710682854,0.4475703667367335,0.20720401098902802,0.2502137801552911,0.09501184211894734,0.6722222222222222,0.5141898148148148,0.6052358005026128,0.3531612215710399,20.293055555555554,,,,
prereg,condition=forbidden,Random,30,720,0.42699525608246486,0.49976078163309656,2.34270249318225,1.9804949882256844,0.20956539608327873,0.28280935836771737,0.29019538554981783,0.21742985999918604,0.6763888888888888,0.37319444444444444,0.6574086964771997,0.39471855353678836,19.69166666666667,,,,
prereg,condition=forbidden,TitForTat,30,1440,0.5790193985368115,0.6224516553082611,2.4367555882364282,2.220876054760275,0.4575524567432623,0.25608140289818954,0.16489919856499888,0.12146694179354939,0.6840277777777776,0.5661226851851852,0.5461398270974073,0.4125957809793761,20.257638888888888,,,,
prereg,condition=hidden,AlwaysDefect,18,432,0.18508663261504626,0.0,0.7907583618154744,1.674929515701065,0.0,0.8149133673849538,0.0,0.18508663261504626,0.5532407407407407,0.16080246913580248,0.8779210646752759,,18.664351851851855,,,,
prereg,condition=hidden,Grudger,18,432,0.4095637068969574,0.3605630166878164,1.6625185371816227,1.9286698320177154,0.2931490344128624,0.5230223108280884,0.06741398227495404,0.11641467248409504,0.6203703703703703,0.3403163580246913,0.8139685133360572,0.2680903648008911,19.569444444444443,,,,
prereg,condition=hidden,LLM,18,2374,0.3628303232997115,0.36283032329971143,1.511323159993587,1.511323159993587,0.2603087971197608,0.5346481505203378,0.10252152617995076,0.10252152617995076,0.5800310800310801,0.33305469222135886,0.8350576238150547,0.30214204604602224,16.51089096089096,,,,
prereg,condition=hidden,Pavlov,18,432,0.44290627690981205,0.6978621380217525,2.7260650441654963,1.5781652246492066,0.3977171312295219,0.25694871629795724,0.30014500679223066,0.04518914568029016,0.5856481481481481,0.40736882716049383,0.7248310342341485,0.17252014006229385,19.38425925925926,,,,
prereg,condition=hidden,Random,18,432,0.25644796136654396,0.4937234513054909,2.468763356819181,1.310939705379331,0.13317874202253038,0.3830073293504955,0.36054470928296056,0.12326921934401357,0.5856481481481481,0.21022376543209875,0.8630108196525915,0.19511371718233333,20.01388888888889,,,,
prereg,condition=hidden,TitForTat,18,864,0.4764219056994008,0.5417397292076295,2.143131784460424,1.8440277508418152,0.39737653922577676,0.3792149043187465,0.14436318998185263,0.07904536647362412,0.6018518518518519,0.46348379629629627,0.6757668390719028,0.2659667949560827,19.10300925925926,,,,
prereg,condition=permitted,AlwaysDefect,19,456,0.19353904219748236,0.0,0.7844235146576184,1.7197620817204036,0.0,0.8064609578025177,0.0,0.19353904219748236,0.7105263157894738,0.1534356725146199,0.8854260039070734,,19.377192982456137,,,,
prereg,condition=permitted,Grudger,19,456,0.5357547623405567,0.5023792911820146,1.9595123295627246,2.1428370537764874,0.43279295781503074,0.3946589042924594,0.0695863333669839,0.10296180452552588,0.6666666666666666,0.4627558479532164,0.7920746336810911,0.35565507143382963,18.65131578947369,,,,
prereg,condition=permitted,LLM,19,2498,0.509563687866499,0.509563687866499,1.8008195604606,1.8008195604606,0.415532197803649,0.396404822070651,0.09403149006285004,0.09403149006285004,0.6565329407434671,0.49400216742322006,0.7828691911934418,0.4431214681779017,16.919813519813516,,,,
prereg,condition=permitted,Pavlov,19,456,0.5492907956840306,0.7415497560337352,2.6897945557152876,1.8344120251750875,0.49924835761701863,0.20840780589925276,0.2423013984167167,0.05004243806701196,0.6666666666666666,0.5391081871345029,0.709335624277023,0.26164000380464825,19.587719298245617,,,,
prereg,condition=permitted,Random,19,456,0.32323161358470837,0.49470325519180736,2.365783784546595,1.5577003784706933,0.15808836862597514,0.3401534998494595,0.3366148865658321,0.16514324495873323,0.6842105263157895,0.27295321637426906,0.8497168672291517,0.2811834167282742,18.519736842105264,,,,
prereg,condition=permitted,TitForTat,19,910,0.5626622735219716,0.621270519314937,2.2453148921759873,2.0058839897973697,0.5056268092289716,0.32169401639206296,0.11564371008596552,0.05703546429299994,0.6297359089212393,0.5529072570610923,0.6490454803086358,0.3284740925332488,18.520343411720788,,,,
replication,all,AlwaysDefect,24,576,0.19391039584092307,0.0,0.801311588964395,1.7687119774757527,0.0,0.8060896041590769,0.0,0.19391039584092307,0.5416666666666666,0.16452546296296297,0.8602891429009628,,20.02951388888889,0.1701550648068455,0.220225675351346,0.7740217661174632,0.8260092302019687
replication,all,Grudger,24,576,0.44325746557918927,0.4093385503002693,1.8101489155862467,1.9788754364252916,0.3358575422578634,0.4832615263784048,0.07348100804240583,0.1073999233213259,0.5329861111111112,0.41822916666666665,0.8337229457035992,0.19127465479367656,20.413194444444446,0.3576831583816718,0.5252022963528101,1.6148821836766567,1.9995891149302853
replication,all,LLM,24,3166,0.44111428317768914,0.44111428317768914,1.8783648531250898,1.8783648531250898,0.3532672510820493,0.47103868472667104,0.08784703209563982,0.08784703209563982,0.5645153457653458,0.4493186674436675,0.8276082479571133,0.38821739699608954,19.643094405594407,0.3674816355069672,0.5189187023240803,1.755030141211652,2.011620065824439
replication,all,Pavlov,24,576,0.4491791165034645,0.7019420861593701,2.912788975896428,1.6544620227018345,0.4054258788040041,0.2543046761411694,0.29651620735536605,0.043753237699460455,0.5295138888888888,0.4425925925925926,0.7882882041129332,0.18328140432295706,19.421875,0.3553475241906309,0.5424063385564771,2.8614236825511634,2.963041801354834
replication,all,Random,24,576,0.243642264260559,0.49432962909069245,2.6093123259199715,1.3579314228219357,0.11646005191323365,0.37848815856198215,0.3778695771774588,0.12718221234732532,0.5277777777777778,0.2046875,0.869579403933551,0.20718983626070708,20.416666666666668,0.21076453802244804,0.27996012145592947,2.5431670085150997,2.676931690094993
replication,all,TitForTat,24,1152,0.4492009917139595,0.513254014206394,2.151243293686507,1.832918280008963,0.3936258349653361,0.43117082904498266,0.11962817924105784,0.05557515674862339,0.546875,0.439134837962963,0.7700848492261178,0.18773778251815823,20.107638888888886,0.3610381948741498,0.5394346183344821,2.038231562045949,2.265839420187647
replication,effort=off,AlwaysDefect,24,576,0.19391039584092307,0.0,0.801311588964395,1.7687119774757527,0.0,0.8060896041590769,0.0,0.19391039584092307,0.5416666666666666,0.16452546296296297,0.8602891429009628,,20.02951388888889,,,,
replication,effort=off,Grudger,24,576,0.44325746557918927,0.4093385503002693,1.8101489155862467,1.9788754364252916,0.3358575422578634,0.4832615263784048,0.07348100804240583,0.1073999233213259,0.5329861111111112,0.41822916666666665,0.8337229457035992,0.19127465479367656,20.413194444444446,,,,
replication,effort=off,LLM,24,3166,0.44111428317768914,0.44111428317768914,1.8783648531250898,1.8783648531250898,0.3532672510820493,0.47103868472667104,0.08784703209563982,0.08784703209563982,0.5645153457653458,0.4493186674436675,0.8276082479571133,0.38821739699608954,19.643094405594407,,,,
replication,effort=off,Pavlov,24,576,0.4491791165034645,0.7019420861593701,2.912788975896428,1.6544620227018345,0.4054258788040041,0.2543046761411694,0.29651620735536605,0.043753237699460455,0.5295138888888888,0.4425925925925926,0.7882882041129332,0.18328140432295706,19.421875,,,,
replication,effort=off,Random,24,576,0.243642264260559,0.49432962909069245,2.6093123259199715,1.3579314228219357,0.11646005191323365,0.37848815856198215,0.3778695771774588,0.12718221234732532,0.5277777777777778,0.2046875,0.869579403933551,0.20718983626070708,20.416666666666668,,,,
replication,effort=off,TitForTat,24,1152,0.4492009917139595,0.513254014206394,2.151243293686507,1.832918280008963,0.3936258349653361,0.43117082904498266,0.11962817924105784,0.05557515674862339,0.546875,0.439134837962963,0.7700848492261178,0.18773778251815823,20.107638888888886,,,,
replication,score_state=ahead,AlwaysDefect,12,288,0.2259352526821694,0.0,0.7677880379161212,1.8941256261132928,0.0,0.7740647473178307,0.0,0.2259352526821694,0.5659722222222222,0.17077546296296298,0.8122636764050307,,20.493055555555554,,,,
replication,score_state=ahead,Grudger,12,288,0.5133645636435892,0.4505695333653603,1.8244411110180137,2.127999595742491,0.3891252365776163,0.4251911395686669,0.06144429678774402,0.12423932706597278,0.6076388888888888,0.49068287037037034,0.8059559325920597,0.1484743265993266,20.350694444444446,,,,
replication,score_state=ahead,LLM,12,1582,0.5030635367256852,0.5030635367256852,1.9659366959883027,1.9659366959883027,0.41851548004450306,0.41238840659313264,0.08454805668118216,0.08454805668118216,0.6107226107226108,0.5047295066045067,0.7907865905045105,0.37866355903063603,19.52356254856255,,,,
replication,score_state=ahead,Pavlov,12,288,0.46884832855786596,0.7091145547811836,2.910252370771344,1.7089212396547555,0.42610751979552464,0.24814463645647503,0.28300703498565905,0.04274080876234134,0.5520833333333334,0.4501157407407406,0.7853539576534274,0.156342392392436,20.336805555555554,,,,
replication,score_state=ahead,Random,12,288,0.26234173943718936,0.5006096104557755,2.594777475930334,1.4075499629426667,0.12951147791756687,0.3665601280246022,0.3710981325382085,0.1328302615196225,0.5659722222222222,0.1902777777777778,0.8429796749376294,0.2180152200796763,20.17361111111111,,,,
replication,score_state=ahead,TitForTat,12,576,0.5166909925588486,0.5736332950854482,2.2165633299586074,1.933890684928535,0.4731917287720347,0.3828674411277377,0.10044156631341368,0.04349926378681398,0.6163194444444444,0.5097800925925926,0.7368088269032936,0.16354828899905624,19.90625,,,,
replication,score_state=behind,AlwaysDefect,12,288,0.16188553899967667,0.0,0.8348351400126691,1.643298328838213,0.0,0.8381144610003234,0.0,0.16188553899967667,0.517361111111111,0.158275462962963,0.9083146093968947,,19.56597222222222,,,,
replication,score_state=behind,Grudger,12,288,0.3731503675147895,0.3681075672351782,1.7958567201544795,1.829751277108092,0.28258984793811054,0.5413319131881428,0.08551771929706764,0.09056051957667903,0.4583333333333333,0.34577546296296297,0.8614899588151387,0.23407498298802643,20.475694444444446,,,,
replication,score_state=behind,LLM,12,1584,0.37916502962969306,0.37916502962969306,1.7907930102618772,1.7907930102618772,0.28801902211959557,0.5296889628602095,0.09114600751009748,0.09114600751009748,0.5183080808080808,0.3939078282828283,0.8644299054097163,0.39777123496154293,19.762626262626263,,,,
replication,score_state=behind,Pavlov,12,288,0.4295099044490632,0.6947696175375566,2.9153255810215115,1.6000028057489137,0.3847442378124836,0.2604647158258639,0.310025379725073,0.044765666636579576,0.5069444444444444,0.43506944444444445,0.7912224505724391,0.2102204162534781,18.506944444444443,,,,
replication,score_state=behind,Random,12,288,0.22494278908392865,0.4880496477256096,2.6238471759096096,1.3083128827012045,0.10340862590890045,0.39041618909936227,0.38464102181670917,0.12153416317502819,0.48958333333333326,0.21909722222222225,0.8961791329294729,0.19636445244173784,20.65972222222222,,,,
replication,score_state=behind,TitForTat,12,576,0.3817109908690704,0.4528747333273395,2.085923257414407,1.7319458750893901,0.3140599411586376,0.47947421696222764,0.138814792168702,0.0676510497104328,0.4774305555555556,0.3684895833333333,0.8033608715489419,0.21192727603726022,20.30902777777778,,,,
replication,model=deepseek-ai/DeepSeek-V4-Flash-0731,AlwaysDefect,24,576,0.19391039584092307,0.0,0.801311588964395,1.7687119774757527,0.0,0.8060896041590769,0.0,0.19391039584092307,0.5416666666666666,0.16452546296296297,0.8602891429009628,,20.02951388888889,,,,
replication,model=deepseek-ai/DeepSeek-V4-Flash-0731,Grudger,24,576,0.44325746557918927,0.4093385503002693,1.8101489155862467,1.9788754364252916,0.3358575422578634,0.4832615263784048,0.07348100804240583,0.1073999233213259,0.5329861111111112,0.41822916666666665,0.8337229457035992,0.19127465479367656,20.413194444444446,,,,
replication,model=deepseek-ai/DeepSeek-V4-Flash-0731,LLM,24,3166,0.44111428317768914,0.44111428317768914,1.8783648531250898,1.8783648531250898,0.3532672510820493,0.47103868472667104,0.08784703209563982,0.08784703209563982,0.5645153457653458,0.4493186674436675,0.8276082479571133,0.38821739699608954,19.643094405594407,,,,
replication,model=deepseek-ai/DeepSeek-V4-Flash-0731,Pavlov,24,576,0.4491791165034645,0.7019420861593701,2.912788975896428,1.6544620227018345,0.4054258788040041,0.2543046761411694,0.29651620735536605,0.043753237699460455,0.5295138888888888,0.4425925925925926,0.7882882041129332,0.18328140432295706,19.421875,,,,
replication,model=deepseek-ai/DeepSeek-V4-Flash-0731,Random,24,576,0.243642264260559,0.49432962909069245,2.6093123259199715,1.3579314228219357,0.11646005191323365,0.37848815856198215,0.3778695771774588,0.12718221234732532,0.5277777777777778,0.2046875,0.869579403933551,0.20718983626070708,20.416666666666668,,,,
replication,model=deepseek-ai/DeepSeek-V4-Flash-0731,TitForTat,24,1152,0.4492009917139595,0.513254014206394,2.151243293686507,1.832918280008963,0.3936258349653361,0.43117082904498266,0.11962817924105784,0.05557515674862339,0.546875,0.439134837962963,0.7700848492261178,0.18773778251815823,20.107638888888886,,,,
replication,condition=hidden,AlwaysDefect,12,288,0.20485005719054702,0.0,0.7887990406252174,1.810081615276908,0.0,0.795149942809453,0.0,0.20485005719054702,0.5277777777777778,0.1752314814814815,0.8439315259637458,,20.052083333333332,,,,
replication,condition=hidden,Grudger,12,288,0.39966971763802833,0.36372182594681796,1.735550561386486,1.9152900198425382,0.2884170247627574,0.5250254811779111,0.07530480118406047,0.11125269287527095,0.5243055555555555,0.3549768518518519,0.8390623965901568,0.1949209355459355,20.836805555555557,,,,
replication,condition=hidden,LLM,12,1584,0.4170021792579834,0.4170021792579834,1.8474283596933665,1.8474283596933665,0.32157431229819916,0.4875699537822324,0.09542786695978427,0.09542786695978427,0.5435606060606061,0.42247474747474745,0.8183528720248018,0.4254356448928091,19.845959595959595,,,,
replication,condition=hidden,Pavlov,12,288,0.4126266710173445,0.6838775606048894,2.904777076084333,1.5534829456069266,0.3675112572226415,0.2710070256004077,0.3163663033822478,0.04511541379470296,0.513888888888889,0.39999999999999997,0.8026708061441855,0.18500363824228197,19.059027777777782,,,,
replication,condition=hidden,Random,12,288,0.2322897310413218,0.5018240067589483,2.6483380651462958,1.3134590842189822,0.11259659342127486,0.37848285562100475,0.3892274133376734,0.11969313762004696,0.49999999999999994,0.1875,0.8687511520791648,0.19527091969727262,20.472222222222225,,,,
replication,condition=hidden,TitForTat,12,576,0.4143736738008453,0.49134167646664756,2.149739167298763,1.7657714646995994,0.3581980052704052,0.4524826550029122,0.13314367119624249,0.05617566853044023,0.5225694444444444,0.3968460648148148,0.7563831518873826,0.17584306662181956,19.366319444444446,,,,
replication,condition=permitted,AlwaysDefect,12,288,0.1829707344912991,0.0,0.8138241373035727,1.727342339674598,0.0,0.817029265508701,0.0,0.1829707344912991,0.5555555555555555,0.15381944444444448,0.8766467598381796,,20.006944444444443,,,,
replication,condition=permitted,Grudger,12,288,0.48684521352035043,0.4549552746537206,1.8847472697860075,2.042460853008045,0.38329805975296943,0.4414975715788984,0.0716572149007512,0.10354715376738084,0.5416666666666666,0.4814814814814814,0.8283834948170417,0.1876283740414175,19.989583333333332,,,,
replication,condition=permitted,LLM,12,1582,0.46522638709739494,0.46522638709739494,1.9093013465568134,1.9093013465568134,0.38496018986589964,0.4545074156711097,0.08026619723149538,0.08026619723149538,0.5854700854700856,0.4761625874125875,0.836863623889425,0.3509991490993698,19.440229215229216,,,,
replication,condition=permitted,Pavlov,12,288,0.48573156198958456,0.7200066117138509,2.9208008757085224,1.755441099796743,0.4433405003853666,0.23760232668193124,0.2766661113284842,0.04239106160421794,0.5451388888888888,0.48518518518518516,0.7739056020816809,0.1815591704036321,19.784722222222218,,,,
replication,condition=permitted,Random,12,288,0.2549947974797962,0.4868352514224366,2.570286586693647,1.402403761424889,0.12032351040519246,0.37849346150295965,0.3665117410172442,0.1346712870746037,0.5555555555555555,0.22187500000000002,0.8704076557879376,0.21910875282414152,20.36111111111111,,,,
replication,condition=permitted,TitForTat,12,576,0.4840283096270738,0.5351663519461404,2.1527474200742507,1.900065095318326,0.4290536646602672,0.4098590030870532,0.10611268728587318,0.054974644966806534,0.5711805555555556,0.48142361111111115,0.7837865465648529,0.19963249841449693,20.848958333333336,,,,
