baseline,seed,seat_type,opp_seat_type,score,rounds,score_per_round,coop
Grudger,16,SEAT,Pavlov,1614,538,3.0,1.0
Grudger,16,Pavlov,SEAT,1614,538,3.0,1.0
Grudger,16,TitForTat,TitForTat,486,162,3.0,1.0
Grudger,16,TitForTat,Grudger,489,163,3.0,1.0
Grudger,16,Grudger,TitForTat,489,163,3.0,1.0
Grudger,16,TitForTat,AlwaysDefect,181,189,0.9576719576719577,0.042328042328042326
Grudger,16,AlwaysDefect,TitForTat,221,189,1.1693121693121693,0.0
Grudger,16,TitForTat,Random,386,170,2.2705882352941176,0.5588235294117647
Grudger,16,Random,TitForTat,406,170,2.388235294117647,0.5352941176470588
Grudger,16,TitForTat,Pavlov,408,136,3.0,1.0
Grudger,16,Pavlov,TitForTat,408,136,3.0,1.0
Grudger,16,Grudger,Grudger,120,40,3.0,1.0
Grudger,16,Grudger,AlwaysDefect,94,98,0.9591836734693877,0.04081632653061224
Grudger,16,AlwaysDefect,Grudger,114,98,1.163265306122449,0.0
Grudger,16,Grudger,Random,178,70,2.5428571428571427,0.08571428571428572
Grudger,16,Random,Grudger,63,70,0.9,0.4142857142857143
Grudger,16,Grudger,Pavlov,327,109,3.0,1.0
Grudger,16,Pavlov,Grudger,327,109,3.0,1.0
Grudger,16,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
Grudger,16,AlwaysDefect,Random,197,69,2.8550724637681157,0.0
Grudger,16,Random,AlwaysDefect,37,69,0.5362318840579711,0.463768115942029
Grudger,16,AlwaysDefect,Pavlov,317,105,3.019047619047619,0.0
Grudger,16,Pavlov,AlwaysDefect,52,105,0.49523809523809526,0.5047619047619047
Grudger,16,Random,Random,135,60,2.25,0.48333333333333334
Grudger,16,Random,Pavlov,153,61,2.5081967213114753,0.5573770491803278
Grudger,16,Pavlov,Random,138,61,2.262295081967213,0.6065573770491803
Grudger,16,Pavlov,Pavlov,180,60,3.0,1.0
Grudger,17,SEAT,SEAT,6978,2326,3.0,1.0
Grudger,17,SEAT,TitForTat,3030,1010,3.0,1.0
Grudger,17,TitForTat,SEAT,3030,1010,3.0,1.0
Grudger,17,SEAT,Grudger,1215,405,3.0,1.0
Grudger,17,Grudger,SEAT,1215,405,3.0,1.0
Grudger,17,SEAT,AlwaysDefect,459,483,0.9503105590062112,0.049689440993788817
Grudger,17,AlwaysDefect,SEAT,579,483,1.1987577639751552,0.0
Grudger,17,SEAT,Random,1511,528,2.8617424242424243,0.07575757575757576
Grudger,17,Random,SEAT,411,528,0.7784090909090909,0.49242424242424243
Grudger,17,SEAT,Pavlov,1605,535,3.0,1.0
Grudger,17,Pavlov,SEAT,1605,535,3.0,1.0
Grudger,17,TitForTat,TitForTat,702,234,3.0,1.0
Grudger,17,TitForTat,Grudger,372,124,3.0,1.0
Grudger,17,Grudger,TitForTat,372,124,3.0,1.0
Grudger,17,TitForTat,AlwaysDefect,122,130,0.9384615384615385,0.06153846153846154
Grudger,17,AlwaysDefect,TitForTat,162,130,1.2461538461538462,0.0
Grudger,17,TitForTat,Random,265,119,2.226890756302521,0.5294117647058824
Grudger,17,Random,TitForTat,280,119,2.3529411764705883,0.5042016806722689
Grudger,17,TitForTat,Pavlov,408,136,3.0,1.0
Grudger,17,Pavlov,TitForTat,408,136,3.0,1.0
Grudger,17,Grudger,Grudger,180,60,3.0,1.0
Grudger,17,Grudger,AlwaysDefect,89,93,0.956989247311828,0.043010752688172046
Grudger,17,AlwaysDefect,Grudger,109,93,1.1720430107526882,0.0
Grudger,17,Grudger,Random,192,65,2.953846153846154,0.09230769230769231
Grudger,17,Random,Grudger,52,65,0.8,0.5230769230769231
Grudger,17,Grudger,Pavlov,213,71,3.0,1.0
Grudger,17,Pavlov,Grudger,213,71,3.0,1.0
Grudger,17,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
Grudger,17,AlwaysDefect,Random,283,103,2.7475728155339807,0.0
Grudger,17,Random,AlwaysDefect,58,103,0.5631067961165048,0.4368932038834951
Grudger,17,AlwaysDefect,Pavlov,245,81,3.0246913580246915,0.0
Grudger,17,Pavlov,AlwaysDefect,40,81,0.49382716049382713,0.5061728395061729
Grudger,17,Random,Random,14,8,1.75,0.25
Grudger,17,Random,Pavlov,157,66,2.378787878787879,0.3939393939393939
Grudger,17,Pavlov,Random,127,66,1.9242424242424243,0.48484848484848486
Grudger,17,Pavlov,Pavlov,180,60,3.0,1.0
Grudger,18,SEAT,SEAT,8322,2774,3.0,1.0
Grudger,18,SEAT,TitForTat,2526,842,3.0,1.0
Grudger,18,TitForTat,SEAT,2526,842,3.0,1.0
Grudger,18,SEAT,Grudger,1212,404,3.0,1.0
Grudger,18,Grudger,SEAT,1212,404,3.0,1.0
Grudger,18,SEAT,AlwaysDefect,522,546,0.9560439560439561,0.04395604395604396
Grudger,18,AlwaysDefect,SEAT,642,546,1.1758241758241759,0.0
Grudger,18,SEAT,Random,1367,481,2.841995841995842,0.11642411642411643
Grudger,18,Random,SEAT,427,481,0.8877338877338877,0.5072765072765073
Grudger,18,SEAT,Pavlov,1350,450,3.0,1.0
Grudger,18,Pavlov,SEAT,1350,450,3.0,1.0
Grudger,18,TitForTat,TitForTat,600,200,3.0,1.0
Grudger,18,TitForTat,Grudger,501,167,3.0,1.0
Grudger,18,Grudger,TitForTat,501,167,3.0,1.0
Grudger,18,TitForTat,AlwaysDefect,159,167,0.9520958083832335,0.04790419161676647
Grudger,18,AlwaysDefect,TitForTat,199,167,1.1916167664670658,0.0
Grudger,18,TitForTat,Random,286,126,2.2698412698412698,0.5634920634920635
Grudger,18,Random,TitForTat,306,126,2.4285714285714284,0.5317460317460317
Grudger,18,TitForTat,Pavlov,309,103,3.0,1.0
Grudger,18,Pavlov,TitForTat,309,103,3.0,1.0
Grudger,18,Grudger,Grudger,54,18,3.0,1.0
Grudger,18,Grudger,AlwaysDefect,77,81,0.9506172839506173,0.04938271604938271
Grudger,18,AlwaysDefect,Grudger,97,81,1.1975308641975309,0.0
Grudger,18,Grudger,Random,277,93,2.978494623655914,0.06451612903225806
Grudger,18,Random,Grudger,67,93,0.7204301075268817,0.5161290322580645
Grudger,18,Grudger,Pavlov,258,86,3.0,1.0
Grudger,18,Pavlov,Grudger,258,86,3.0,1.0
Grudger,18,AlwaysDefect,AlwaysDefect,32,32,1.0,0.0
Grudger,18,AlwaysDefect,Random,171,59,2.8983050847457625,0.0
Grudger,18,Random,AlwaysDefect,31,59,0.5254237288135594,0.4745762711864407
Grudger,18,AlwaysDefect,Pavlov,233,77,3.0259740259740258,0.0
Grudger,18,Pavlov,AlwaysDefect,38,77,0.4935064935064935,0.5064935064935064
Grudger,18,Random,Random,91,40,2.275,0.525
Grudger,18,Random,Pavlov,125,51,2.450980392156863,0.35294117647058826
Grudger,18,Pavlov,Random,90,51,1.7647058823529411,0.49019607843137253
Grudger,18,Pavlov,Pavlov,180,60,3.0,1.0
Grudger,19,SEAT,SEAT,7548,2516,3.0,1.0
Grudger,19,SEAT,TitForTat,3459,1153,3.0,1.0
Grudger,19,TitForTat,SEAT,3459,1153,3.0,1.0
Grudger,19,SEAT,Grudger,1272,424,3.0,1.0
Grudger,19,Grudger,SEAT,1272,424,3.0,1.0
Grudger,19,SEAT,AlwaysDefect,438,462,0.948051948051948,0.05194805194805195
Grudger,19,AlwaysDefect,SEAT,558,462,1.2077922077922079,0.0
Grudger,19,SEAT,Random,1657,567,2.9223985890652555,0.07936507936507936
Grudger,19,Random,SEAT,437,567,0.7707231040564374,0.5097001763668431
Grudger,19,SEAT,Pavlov,1356,452,3.0,1.0
Grudger,19,Pavlov,SEAT,1356,452,3.0,1.0
Grudger,19,TitForTat,TitForTat,606,202,3.0,1.0
Grudger,19,TitForTat,Grudger,525,175,3.0,1.0
Grudger,19,Grudger,TitForTat,525,175,3.0,1.0
Grudger,19,TitForTat,AlwaysDefect,172,180,0.9555555555555556,0.044444444444444446
Grudger,19,AlwaysDefect,TitForTat,212,180,1.1777777777777778,0.0
Grudger,19,TitForTat,Random,375,171,2.192982456140351,0.5029239766081871
Grudger,19,Random,TitForTat,395,171,2.309941520467836,0.47953216374269003
Grudger,19,TitForTat,Pavlov,525,175,3.0,1.0
Grudger,19,Pavlov,TitForTat,525,175,3.0,1.0
Grudger,19,Grudger,Grudger,24,8,3.0,1.0
Grudger,19,Grudger,AlwaysDefect,107,111,0.963963963963964,0.036036036036036036
Grudger,19,AlwaysDefect,Grudger,127,111,1.1441441441441442,0.0
Grudger,19,Grudger,Random,256,94,2.723404255319149,0.11702127659574468
Grudger,19,Random,Grudger,86,94,0.9148936170212766,0.4787234042553192
Grudger,19,Grudger,Pavlov,138,46,3.0,1.0
Grudger,19,Pavlov,Grudger,138,46,3.0,1.0
Grudger,19,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
Grudger,19,AlwaysDefect,Random,205,69,2.971014492753623,0.0
Grudger,19,Random,AlwaysDefect,35,69,0.5072463768115942,0.4927536231884058
Grudger,19,AlwaysDefect,Pavlov,256,84,3.0476190476190474,0.0
Grudger,19,Pavlov,AlwaysDefect,41,84,0.4880952380952381,0.5119047619047619
Grudger,19,Random,Random,124,50,2.48,0.6
Grudger,19,Random,Pavlov,224,102,2.196078431372549,0.4803921568627451
Grudger,19,Pavlov,Random,229,102,2.2450980392156863,0.47058823529411764
Grudger,19,Pavlov,Pavlov,66,22,3.0,1.0
Grudger,20,SEAT,SEAT,7656,2552,3.0,1.0
Grudger,20,SEAT,TitForTat,2676,892,3.0,1.0
Grudger,20,TitForTat,SEAT,2676,892,3.0,1.0
Grudger,20,SEAT,Grudger,1431,477,3.0,1.0
Grudger,20,Grudger,SEAT,1431,477,3.0,1.0
Grudger,20,SEAT,AlwaysDefect,501,525,0.9542857142857143,0.045714285714285714
Grudger,20,AlwaysDefect,SEAT,621,525,1.1828571428571428,0.0
Grudger,20,SEAT,Random,1224,428,2.8598130841121496,0.0911214953271028
Grudger,20,Random,SEAT,354,428,0.8271028037383178,0.4976635514018692
Grudger,20,SEAT,Pavlov,1413,471,3.0,1.0
Grudger,20,Pavlov,SEAT,1413,471,3.0,1.0
Grudger,20,TitForTat,TitForTat,378,126,3.0,1.0
Grudger,20,TitForTat,Grudger,624,208,3.0,1.0
Grudger,20,Grudger,TitForTat,624,208,3.0,1.0
Grudger,20,TitForTat,AlwaysDefect,125,133,0.9398496240601504,0.06015037593984962
Grudger,20,AlwaysDefect,TitForTat,165,133,1.2406015037593985,0.0
Grudger,20,TitForTat,Random,279,115,2.4260869565217393,0.7130434782608696
Grudger,20,Random,TitForTat,309,115,2.6869565217391305,0.6608695652173913
Grudger,20,TitForTat,Pavlov,306,102,3.0,1.0
Grudger,20,Pavlov,TitForTat,306,102,3.0,1.0
Grudger,20,Grudger,Grudger,180,60,3.0,1.0
Grudger,20,Grudger,AlwaysDefect,71,75,0.9466666666666667,0.05333333333333334
Grudger,20,AlwaysDefect,Grudger,91,75,1.2133333333333334,0.0
Grudger,20,Grudger,Random,230,76,3.026315789473684,0.09210526315789473
Grudger,20,Random,Grudger,60,76,0.7894736842105263,0.5394736842105263
Grudger,20,Grudger,Pavlov,93,31,3.0,1.0
Grudger,20,Pavlov,Grudger,93,31,3.0,1.0
Grudger,20,AlwaysDefect,AlwaysDefect,42,42,1.0,0.0
Grudger,20,AlwaysDefect,Random,300,100,3.0,0.0
Grudger,20,Random,AlwaysDefect,50,100,0.5,0.5
Grudger,20,AlwaysDefect,Pavlov,316,104,3.0384615384615383,0.0
Grudger,20,Pavlov,AlwaysDefect,51,104,0.49038461538461536,0.5096153846153846
Grudger,20,Random,Random,148,60,2.466666666666667,0.6
Grudger,20,Random,Pavlov,269,118,2.2796610169491527,0.4830508474576271
Grudger,20,Pavlov,Random,259,118,2.194915254237288,0.5
Grudger,20,Pavlov,Pavlov,180,60,3.0,1.0
Pavlov,1,SEAT,SEAT,8682,2894,3.0,1.0
Pavlov,1,SEAT,TitForTat,2967,989,3.0,1.0
Pavlov,1,TitForTat,SEAT,2967,989,3.0,1.0
Pavlov,1,SEAT,Grudger,1230,410,3.0,1.0
Pavlov,1,Grudger,SEAT,1230,410,3.0,1.0
Pavlov,1,SEAT,AlwaysDefect,244,496,0.49193548387096775,0.5080645161290323
Pavlov,1,AlwaysDefect,SEAT,1504,496,3.032258064516129,0.0
Pavlov,1,SEAT,Random,1109,527,2.1043643263757117,0.50853889943074
Pavlov,1,Random,SEAT,1239,527,2.351043643263757,0.45920303605313095
Pavlov,1,SEAT,Pavlov,1473,491,3.0,1.0
Pavlov,1,Pavlov,SEAT,1473,491,3.0,1.0
Pavlov,1,TitForTat,TitForTat,768,256,3.0,1.0
Pavlov,1,TitForTat,Grudger,636,212,3.0,1.0
Pavlov,1,Grudger,TitForTat,636,212,3.0,1.0
Pavlov,1,TitForTat,AlwaysDefect,107,115,0.9304347826086956,0.06956521739130435
Pavlov,1,AlwaysDefect,TitForTat,147,115,1.2782608695652173,0.0
Pavlov,1,TitForTat,Random,348,158,2.2025316455696204,0.5
Pavlov,1,Random,TitForTat,358,158,2.2658227848101267,0.4873417721518987
Pavlov,1,TitForTat,Pavlov,471,157,3.0,1.0
Pavlov,1,Pavlov,TitForTat,471,157,3.0,1.0
Pavlov,1,Grudger,Grudger,84,28,3.0,1.0
Pavlov,1,Grudger,AlwaysDefect,53,57,0.9298245614035088,0.07017543859649122
Pavlov,1,AlwaysDefect,Grudger,73,57,1.280701754385965,0.0
Pavlov,1,Grudger,Random,167,54,3.0925925925925926,0.09259259259259259
Pavlov,1,Random,Grudger,42,54,0.7777777777777778,0.5555555555555556
Pavlov,1,Grudger,Pavlov,279,93,3.0,1.0
Pavlov,1,Pavlov,Grudger,279,93,3.0,1.0
Pavlov,1,AlwaysDefect,AlwaysDefect,46,46,1.0,0.0
Pavlov,1,AlwaysDefect,Random,307,103,2.9805825242718447,0.0
Pavlov,1,Random,AlwaysDefect,52,103,0.5048543689320388,0.49514563106796117
Pavlov,1,AlwaysDefect,Pavlov,286,94,3.0425531914893615,0.0
Pavlov,1,Pavlov,AlwaysDefect,46,94,0.48936170212765956,0.5106382978723404
Pavlov,1,Random,Random,147,60,2.45,0.65
Pavlov,1,Random,Pavlov,143,64,2.234375,0.515625
Pavlov,1,Pavlov,Random,148,64,2.3125,0.5
Pavlov,1,Pavlov,Pavlov,48,16,3.0,1.0
Pavlov,2,SEAT,SEAT,7374,2458,3.0,1.0
Pavlov,2,SEAT,TitForTat,2907,969,3.0,1.0
Pavlov,2,TitForTat,SEAT,2907,969,3.0,1.0
Pavlov,2,SEAT,Grudger,1434,478,3.0,1.0
Pavlov,2,Grudger,SEAT,1434,478,3.0,1.0
Pavlov,2,SEAT,AlwaysDefect,256,518,0.4942084942084942,0.5057915057915058
Pavlov,2,AlwaysDefect,SEAT,1566,518,3.023166023166023,0.0
Pavlov,2,SEAT,Random,1040,455,2.2857142857142856,0.49230769230769234
Pavlov,2,Random,SEAT,1020,455,2.241758241758242,0.5010989010989011
Pavlov,2,SEAT,Pavlov,1545,515,3.0,1.0
Pavlov,2,Pavlov,SEAT,1545,515,3.0,1.0
Pavlov,2,TitForTat,TitForTat,702,234,3.0,1.0
Pavlov,2,TitForTat,Grudger,429,143,3.0,1.0
Pavlov,2,Grudger,TitForTat,429,143,3.0,1.0
Pavlov,2,TitForTat,AlwaysDefect,123,131,0.9389312977099237,0.061068702290076333
Pavlov,2,AlwaysDefect,TitForTat,163,131,1.2442748091603053,0.0
Pavlov,2,TitForTat,Random,342,157,2.178343949044586,0.4968152866242038
Pavlov,2,Random,TitForTat,357,157,2.2738853503184715,0.47770700636942676
Pavlov,2,TitForTat,Pavlov,414,138,3.0,1.0
Pavlov,2,Pavlov,TitForTat,414,138,3.0,1.0
Pavlov,2,Grudger,Grudger,180,60,3.0,1.0
Pavlov,2,Grudger,AlwaysDefect,86,90,0.9555555555555556,0.044444444444444446
Pavlov,2,AlwaysDefect,Grudger,106,90,1.1777777777777778,0.0
Pavlov,2,Grudger,Random,198,70,2.8285714285714287,0.14285714285714285
Pavlov,2,Random,Grudger,68,70,0.9714285714285714,0.5142857142857142
Pavlov,2,Grudger,Pavlov,105,35,3.0,1.0
Pavlov,2,Pavlov,Grudger,105,35,3.0,1.0
Pavlov,2,AlwaysDefect,AlwaysDefect,14,14,1.0,0.0
Pavlov,2,AlwaysDefect,Random,329,105,3.1333333333333333,0.0
Pavlov,2,Random,AlwaysDefect,49,105,0.4666666666666667,0.5333333333333333
Pavlov,2,AlwaysDefect,Pavlov,173,57,3.0350877192982457,0.0
Pavlov,2,Pavlov,AlwaysDefect,28,57,0.49122807017543857,0.5087719298245614
Pavlov,2,Random,Random,145,60,2.4166666666666665,0.6166666666666667
Pavlov,2,Random,Pavlov,197,91,2.1648351648351647,0.5714285714285714
Pavlov,2,Pavlov,Random,227,91,2.4945054945054945,0.5054945054945055
Pavlov,2,Pavlov,Pavlov,144,48,3.0,1.0
Pavlov,3,SEAT,SEAT,7170,2390,3.0,1.0
Pavlov,3,SEAT,TitForTat,2715,905,3.0,1.0
Pavlov,3,TitForTat,SEAT,2715,905,3.0,1.0
Pavlov,3,SEAT,Grudger,1467,489,3.0,1.0
Pavlov,3,Grudger,SEAT,1467,489,3.0,1.0
Pavlov,3,SEAT,AlwaysDefect,245,498,0.4919678714859438,0.5080321285140562
Pavlov,3,AlwaysDefect,SEAT,1510,498,3.032128514056225,0.0
Pavlov,3,SEAT,Random,1173,529,2.217391304347826,0.5293005671077504
Pavlov,3,Random,SEAT,1238,529,2.340264650283554,0.504725897920605
Pavlov,3,SEAT,Pavlov,1242,414,3.0,1.0
Pavlov,3,Pavlov,SEAT,1242,414,3.0,1.0
Pavlov,3,TitForTat,TitForTat,906,302,3.0,1.0
Pavlov,3,TitForTat,Grudger,504,168,3.0,1.0
Pavlov,3,Grudger,TitForTat,504,168,3.0,1.0
Pavlov,3,TitForTat,AlwaysDefect,170,178,0.9550561797752809,0.0449438202247191
Pavlov,3,AlwaysDefect,TitForTat,210,178,1.1797752808988764,0.0
Pavlov,3,TitForTat,Random,296,126,2.3492063492063493,0.5873015873015873
Pavlov,3,Random,TitForTat,306,126,2.4285714285714284,0.5714285714285714
Pavlov,3,TitForTat,Pavlov,567,189,3.0,1.0
Pavlov,3,Pavlov,TitForTat,567,189,3.0,1.0
Pavlov,3,Grudger,Grudger,108,36,3.0,1.0
Pavlov,3,Grudger,AlwaysDefect,92,96,0.9583333333333334,0.041666666666666664
Pavlov,3,AlwaysDefect,Grudger,112,96,1.1666666666666667,0.0
Pavlov,3,Grudger,Random,350,120,2.9166666666666665,0.058333333333333334
Pavlov,3,Random,Grudger,85,120,0.7083333333333334,0.5
Pavlov,3,Grudger,Pavlov,138,46,3.0,1.0
Pavlov,3,Pavlov,Grudger,138,46,3.0,1.0
Pavlov,3,AlwaysDefect,AlwaysDefect,60,60,1.0,0.0
Pavlov,3,AlwaysDefect,Random,209,73,2.863013698630137,0.0
Pavlov,3,Random,AlwaysDefect,39,73,0.5342465753424658,0.4657534246575342
Pavlov,3,AlwaysDefect,Pavlov,244,80,3.05,0.0
Pavlov,3,Pavlov,AlwaysDefect,39,80,0.4875,0.5125
Pavlov,3,Random,Random,129,60,2.15,0.4166666666666667
Pavlov,3,Random,Pavlov,157,62,2.532258064516129,0.45161290322580644
Pavlov,3,Pavlov,Random,122,62,1.967741935483871,0.5645161290322581
Pavlov,3,Pavlov,Pavlov,180,60,3.0,1.0
Pavlov,4,SEAT,SEAT,8226,2742,3.0,1.0
Pavlov,4,SEAT,TitForTat,2964,988,3.0,1.0
Pavlov,4,TitForTat,SEAT,2964,988,3.0,1.0
Pavlov,4,SEAT,Grudger,1314,438,3.0,1.0
Pavlov,4,Grudger,SEAT,1314,438,3.0,1.0
Pavlov,4,SEAT,AlwaysDefect,231,473,0.4883720930232558,0.5116279069767442
Pavlov,4,AlwaysDefect,SEAT,1441,473,3.046511627906977,0.0
Pavlov,4,SEAT,Random,1234,559,2.2075134168157424,0.5384615384615384
Pavlov,4,Random,SEAT,1324,559,2.368515205724508,0.5062611806797853
Pavlov,4,SEAT,Pavlov,1293,431,3.0,1.0
Pavlov,4,Pavlov,SEAT,1293,431,3.0,1.0
Pavlov,4,TitForTat,TitForTat,666,222,3.0,1.0
Pavlov,4,TitForTat,Grudger,513,171,3.0,1.0
Pavlov,4,Grudger,TitForTat,513,171,3.0,1.0
Pavlov,4,TitForTat,AlwaysDefect,197,205,0.9609756097560975,0.03902439024390244
Pavlov,4,AlwaysDefect,TitForTat,237,205,1.1560975609756097,0.0
Pavlov,4,TitForTat,Random,527,240,2.1958333333333333,0.5333333333333333
Pavlov,4,Random,TitForTat,557,240,2.3208333333333333,0.5083333333333333
Pavlov,4,TitForTat,Pavlov,327,109,3.0,1.0
Pavlov,4,Pavlov,TitForTat,327,109,3.0,1.0
Pavlov,4,Grudger,Grudger,66,22,3.0,1.0
Pavlov,4,Grudger,AlwaysDefect,75,79,0.9493670886075949,0.05063291139240506
Pavlov,4,AlwaysDefect,Grudger,95,79,1.2025316455696202,0.0
Pavlov,4,Grudger,Random,314,102,3.0784313725490198,0.09803921568627451
Pavlov,4,Random,Grudger,79,102,0.7745098039215687,0.5588235294117647
Pavlov,4,Grudger,Pavlov,183,61,3.0,1.0
Pavlov,4,Pavlov,Grudger,183,61,3.0,1.0
Pavlov,4,AlwaysDefect,AlwaysDefect,38,38,1.0,0.0
Pavlov,4,AlwaysDefect,Random,207,71,2.915492957746479,0.0
Pavlov,4,Random,AlwaysDefect,37,71,0.5211267605633803,0.4788732394366197
Pavlov,4,AlwaysDefect,Pavlov,360,120,3.0,0.0
Pavlov,4,Pavlov,AlwaysDefect,60,120,0.5,0.5
Pavlov,4,Random,Random,55,24,2.2916666666666665,0.4583333333333333
Pavlov,4,Random,Pavlov,146,57,2.56140350877193,0.42105263157894735
Pavlov,4,Pavlov,Random,106,57,1.8596491228070176,0.5614035087719298
Pavlov,4,Pavlov,Pavlov,6,2,3.0,1.0
Pavlov,5,SEAT,SEAT,7920,2640,3.0,1.0
Pavlov,5,SEAT,TitForTat,2796,932,3.0,1.0
Pavlov,5,TitForTat,SEAT,2796,932,3.0,1.0
Pavlov,5,SEAT,Grudger,1425,475,3.0,1.0
Pavlov,5,Grudger,SEAT,1425,475,3.0,1.0
Pavlov,5,SEAT,AlwaysDefect,250,505,0.49504950495049505,0.504950495049505
Pavlov,5,AlwaysDefect,SEAT,1525,505,3.01980198019802,0.0
Pavlov,5,SEAT,Random,1242,540,2.3,0.47962962962962963
Pavlov,5,Random,SEAT,1187,540,2.198148148148148,0.5
Pavlov,5,SEAT,Pavlov,1440,480,3.0,1.0
Pavlov,5,Pavlov,SEAT,1440,480,3.0,1.0
Pavlov,5,TitForTat,TitForTat,696,232,3.0,1.0
Pavlov,5,TitForTat,Grudger,543,181,3.0,1.0
Pavlov,5,Grudger,TitForTat,543,181,3.0,1.0
Pavlov,5,TitForTat,AlwaysDefect,212,220,0.9636363636363636,0.03636363636363636
Pavlov,5,AlwaysDefect,TitForTat,252,220,1.1454545454545455,0.0
Pavlov,5,TitForTat,Random,289,135,2.140740740740741,0.4962962962962963
Pavlov,5,Random,TitForTat,309,135,2.2888888888888888,0.4666666666666667
Pavlov,5,TitForTat,Pavlov,552,184,3.0,1.0
Pavlov,5,Pavlov,TitForTat,552,184,3.0,1.0
Pavlov,5,Grudger,Grudger,180,60,3.0,1.0
Pavlov,5,Grudger,AlwaysDefect,101,105,0.9619047619047619,0.0380952380952381
Pavlov,5,AlwaysDefect,Grudger,121,105,1.1523809523809523,0.0
Pavlov,5,Grudger,Random,267,97,2.752577319587629,0.07216494845360824
Pavlov,5,Random,Grudger,77,97,0.7938144329896907,0.4639175257731959
Pavlov,5,Grudger,Pavlov,300,100,3.0,1.0
Pavlov,5,Pavlov,Grudger,300,100,3.0,1.0
Pavlov,5,AlwaysDefect,AlwaysDefect,32,32,1.0,0.0
Pavlov,5,AlwaysDefect,Random,244,84,2.9047619047619047,0.0
Pavlov,5,Random,AlwaysDefect,44,84,0.5238095238095238,0.47619047619047616
Pavlov,5,AlwaysDefect,Pavlov,232,76,3.0526315789473686,0.0
Pavlov,5,Pavlov,AlwaysDefect,37,76,0.4868421052631579,0.5131578947368421
Pavlov,5,Random,Random,140,60,2.3333333333333335,0.5333333333333333
Pavlov,5,Random,Pavlov,226,93,2.4301075268817205,0.4838709677419355
Pavlov,5,Pavlov,Random,196,93,2.10752688172043,0.5483870967741935
Pavlov,5,Pavlov,Pavlov,180,60,3.0,1.0
Pavlov,6,SEAT,SEAT,7590,2530,3.0,1.0
Pavlov,6,SEAT,TitForTat,2787,929,3.0,1.0
Pavlov,6,TitForTat,SEAT,2787,929,3.0,1.0
Pavlov,6,SEAT,Grudger,1455,485,3.0,1.0
Pavlov,6,Grudger,SEAT,1455,485,3.0,1.0
Pavlov,6,SEAT,AlwaysDefect,246,500,0.492,0.508
Pavlov,6,AlwaysDefect,SEAT,1516,500,3.032,0.0
Pavlov,6,SEAT,Random,855,395,2.1645569620253164,0.5139240506329114
Pavlov,6,Random,SEAT,925,395,2.3417721518987342,0.47848101265822784
Pavlov,6,SEAT,Pavlov,1698,566,3.0,1.0
Pavlov,6,Pavlov,SEAT,1698,566,3.0,1.0
Pavlov,6,TitForTat,TitForTat,786,262,3.0,1.0
Pavlov,6,TitForTat,Grudger,603,201,3.0,1.0
Pavlov,6,Grudger,TitForTat,603,201,3.0,1.0
Pavlov,6,TitForTat,AlwaysDefect,144,152,0.9473684210526315,0.05263157894736842
Pavlov,6,AlwaysDefect,TitForTat,184,152,1.2105263157894737,0.0
Pavlov,6,TitForTat,Random,217,102,2.127450980392157,0.49019607843137253
Pavlov,6,Random,TitForTat,232,102,2.2745098039215685,0.46078431372549017
Pavlov,6,TitForTat,Pavlov,567,189,3.0,1.0
Pavlov,6,Pavlov,TitForTat,567,189,3.0,1.0
Pavlov,6,Grudger,Grudger,180,60,3.0,1.0
Pavlov,6,Grudger,AlwaysDefect,84,88,0.9545454545454546,0.045454545454545456
Pavlov,6,AlwaysDefect,Grudger,104,88,1.1818181818181819,0.0
Pavlov,6,Grudger,Random,246,80,3.075,0.0875
Pavlov,6,Random,Grudger,61,80,0.7625,0.55
Pavlov,6,Grudger,Pavlov,225,75,3.0,1.0
Pavlov,6,Pavlov,Grudger,225,75,3.0,1.0
Pavlov,6,AlwaysDefect,AlwaysDefect,16,16,1.0,0.0
Pavlov,6,AlwaysDefect,Random,143,51,2.803921568627451,0.0
Pavlov,6,Random,AlwaysDefect,28,51,0.5490196078431373,0.45098039215686275
Pavlov,6,AlwaysDefect,Pavlov,184,60,3.066666666666667,0.0
Pavlov,6,Pavlov,AlwaysDefect,29,60,0.48333333333333334,0.5166666666666667
Pavlov,6,Random,Random,123,60,2.05,0.4166666666666667
Pavlov,6,Random,Pavlov,216,103,2.0970873786407767,0.5631067961165048
Pavlov,6,Pavlov,Random,261,103,2.533980582524272,0.47572815533980584
Pavlov,6,Pavlov,Pavlov,180,60,3.0,1.0
Pavlov,7,SEAT,SEAT,8568,2856,3.0,1.0
Pavlov,7,SEAT,TitForTat,2940,980,3.0,1.0
Pavlov,7,TitForTat,SEAT,2940,980,3.0,1.0
Pavlov,7,SEAT,Grudger,1653,551,3.0,1.0
Pavlov,7,Grudger,SEAT,1653,551,3.0,1.0
Pavlov,7,SEAT,AlwaysDefect,247,499,0.49498997995991983,0.5050100200400801
Pavlov,7,AlwaysDefect,SEAT,1507,499,3.0200400801603204,0.0
Pavlov,7,SEAT,Random,886,378,2.3439153439153437,0.5132275132275133
Pavlov,7,Random,SEAT,856,378,2.2645502645502646,0.5291005291005291
Pavlov,7,SEAT,Pavlov,1446,482,3.0,1.0
